CID_1,CID_2,MCC,TC
CIDs03081361,CIDs00002719,0.0345,0.304054
CIDs03081361,CIDs76321032,-0.0006,0.317536
CIDs03081361,CIDs56946894,-0.0006,0.3205739999999999
CIDs03081361,CIDs00064780,-0.0024,0.171315
CIDs03081361,CIDs00001690,-0.0011,0.181467
CIDs03081361,CIDs10368812,-0.0009,0.164875
CIDs03081361,CIDs10163178,0.155,0.502703
CIDs03081361,CIDs00123631,0.256,0.647059
CIDs03081361,CIDs11375205,0.1395,0.722581
CIDs03081361,CIDs46224759,-0.0014,0.168182
CIDs03081361,CIDs00104741,0.2249,0.165746
CIDs03081361,CIDs00005376,0.0937,0.21118
CIDs03081361,CIDs74767926,-0.0009,0.254902
CIDs03081361,CIDs51039095,0.113,0.25
CIDs03081361,CIDs16720766,-0.0024,0.312195
CIDs03081361,CIDs23725625,0.1013,0.22488
CIDs03081361,CIDs44199317,-0.0009,0.243902
CIDs03081361,CIDs11625818,0.0599,0.284483
CIDs03081361,CIDs17755052,0.1068,0.274131
CIDs03081361,CIDs00447654,-0.0036,0.239234
CIDs03081361,CIDs44449126,0.0805,0.262673
CIDs03081361,CIDs56649450,0.0071,0.201521
CIDs03081361,CIDs44137675,-0.0021,0.2651159999999999
CIDs03081361,CIDs54751698,0.0106,0.135747
CIDs03081361,CIDs16654980,0.1261,0.220264
CIDs03081361,CIDs25033539,0.0395,0.275109
CIDs03081361,CIDs49867926,0.0456,0.282609
CIDs03081361,CIDs58423153,-0.0011,0.1645569999999999
CIDs03081361,CIDs00176166,0.1874,0.181818
CIDs03081361,CIDs11519784,-0.0011,0.1434109999999999
CIDs11167602,CIDs56673688,-0.0006,0.286957
CIDs11167602,CIDs00005515,-0.0013,0.233677
CIDs11167602,CIDs72793174,-0.0005,0.223577
CIDs11167602,CIDs24978538,-0.0033,0.233898
CIDs11167602,CIDs10126189,0.0257,0.212851
CIDs11167602,CIDs11717001,0.0513,0.195745
CIDs11167602,CIDs42611257,0.1597,0.253275
CIDs11167602,CIDs70685869,-0.0004,0.268868
CIDs11167602,CIDs11656518,0.243,0.383085
CIDs11167602,CIDs11152667,-0.0024,0.238683
CIDs11167602,CIDs25194865,0.3191,0.2338309999999999
CIDs11167602,CIDs17754438,-0.0034,0.214876
CIDs11167602,CIDs11494412,0.1475,0.232673
CIDs11167602,CIDs11597571,0.1069,0.291304
CIDs11167602,CIDs24998177,-0.0004,0.283784
CIDs11167602,CIDs25262792,-0.0015,0.287671
CIDs11167602,CIDs00148191,-0.0008,0.110672
CIDs11167602,CIDs06442177,0.1535,0.106719
CIDs11167602,CIDs45375953,-0.002,0.205761
CIDs11167602,CIDs11520894,0.1505,0.116541
CIDs11167602,CIDs11640390,0.1359,0.201794
CIDs11167602,CIDs45381890,-0.0005,0.300847
CIDs11167602,CIDs56953069,-0.0005,0.23176
CIDs11167602,CIDs16659841,0.0907,0.208738
CIDs11167602,CIDs11707110,0.1647,0.234848
CIDs11167602,CIDs10127622,0.2083,0.279661
CIDs11167602,CIDs16719221,0.066,0.212121
CIDs11167602,CIDs67161792,-0.0005,0.233184
CIDs11167602,CIDs73294313,0.1427,0.294118
CIDs11167602,CIDs15951529,-0.0024,0.360406
CIDs11167602,CIDs46893585,-0.0007,0.219608
CIDs11167602,CIDs15953870,0.0327,0.2087909999999999
CIDs11167602,CIDs46244173,-0.0006,0.223577
CIDs11167602,CIDs46244453,-0.0004,0.2249
CIDs11167602,CIDs00001805,-0.0011,0.0882353
CIDs11167602,CIDs46836568,-0.0004,0.2312929999999999
CIDs11167602,CIDs49846579,-0.0022,0.271845
CIDs11167602,CIDs46930996,-0.0007,0.175258
CIDs11167602,CIDs67970189,-0.0004,0.28436
CIDs11167602,CIDs11327430,-0.0033,0.15812
CIDs11167602,CIDs00003310,-0.0035,0.15261
CIDs11167602,CIDs56973724,-0.002,0.213333
CIDs11167602,CIDs00003385,0.09,0.107595
CIDs11167602,CIDs09933475,0.3014,0.340102
CIDs11167602,CIDs05311497,0.1414,0.2151159999999999
CIDs11167602,CIDs24856436,0.0159,0.22695
CIDs11167602,CIDs44381568,-0.0005,0.262911
CIDs11167602,CIDs00002719,0.0066,0.25
CIDs11167602,CIDs76321032,-0.0004,0.2337659999999999
CIDs11167602,CIDs56946894,-0.0004,0.235808
CIDs11167602,CIDs00064780,-0.0014,0.175781
CIDs11167602,CIDs00001690,-0.0006,0.172285
CIDs11167602,CIDs10368812,-0.0005,0.220588
CIDs11167602,CIDs10163178,0.1374,0.278027
CIDs11167602,CIDs00123631,0.1361,0.295
CIDs11167602,CIDs11375205,0.0819999999999999,0.317308
CIDs11167602,CIDs46224759,-0.0008,0.306931
CIDs11167602,CIDs00104741,0.1237,0.153439
CIDs11167602,CIDs00005376,0.0801,0.1882349999999999
CIDs11167602,CIDs74767926,-0.0005,0.258373
CIDs11167602,CIDs51039095,0.0567,0.3381639999999999
CIDs11167602,CIDs16720766,-0.0048,0.210526
CIDs11167602,CIDs23725625,0.1106,0.276699
CIDs11167602,CIDs44199317,-0.0005,0.271845
CIDs11167602,CIDs11625818,0.0163,0.210317
CIDs11167602,CIDs17755052,0.0867,0.21223
CIDs11167602,CIDs00447654,-0.002,0.209091
CIDs11167602,CIDs44449126,-0.0004,0.265766
CIDs11167602,CIDs56649450,-0.0025,0.205224
CIDs11167602,CIDs44137675,-0.0012,0.251121
CIDs11167602,CIDs54751698,-0.002,0.205607
CIDs11167602,CIDs16654980,0.0682,0.224138
CIDs11167602,CIDs25033539,-0.0014,0.210526
CIDs11167602,CIDs49867926,-0.0018,0.301724
CIDs11167602,CIDs58423153,-0.0006,0.1841
CIDs11167602,CIDs00176166,0.0349,0.302222
CIDs11167602,CIDs11519784,-0.0006,0.188976
CIDs56673688,CIDs00005515,-0.0003,0.279605
CIDs56673688,CIDs72793174,-0.0001,0.212454
CIDs56673688,CIDs24978538,-0.0008,0.23125
CIDs56673688,CIDs10126189,-0.0009,0.234201
CIDs56673688,CIDs11717001,-0.0005,0.248996
CIDs56673688,CIDs42611257,0.0431,0.283401
CIDs56673688,CIDs70685869,-0.0001,0.340807
CIDs56673688,CIDs11656518,-0.0006,0.3688889999999999
CIDs56673688,CIDs11152667,-0.0006,0.216912
CIDs56673688,CIDs25194865,-0.0002,0.40404
CIDs56673688,CIDs17754438,-0.0008,0.301205
CIDs56673688,CIDs11494412,0.12,0.223684
CIDs56673688,CIDs11597571,0.0876,0.297619
CIDs56673688,CIDs24998177,-0.0001,0.418919
CIDs56673688,CIDs25262792,-0.0004,0.399103
CIDs56673688,CIDs00148191,-0.0002,0.164794
CIDs56673688,CIDs06442177,0.0343,0.161049
CIDs56673688,CIDs45375953,-0.0005,0.2328239999999999
CIDs56673688,CIDs11520894,0.0766,0.155477
CIDs56673688,CIDs11640390,0.1107,0.392523
CIDs56673688,CIDs45381890,0.4082,0.685
CIDs56673688,CIDs56953069,-0.0001,0.304527
CIDs56673688,CIDs16659841,0.187,0.322275
CIDs56673688,CIDs11707110,0.067,0.328358
CIDs56673688,CIDs10127622,0.0494,0.301961
CIDs56673688,CIDs16719221,-0.0004,0.241135
CIDs56673688,CIDs67161792,-0.0001,0.28692
CIDs56673688,CIDs73294313,-0.0001,0.698925
CIDs56673688,CIDs15951529,-0.0006,0.2263369999999999
CIDs56673688,CIDs46893585,-0.0002,0.2310469999999999
CIDs56673688,CIDs15953870,-0.0007,0.232877
CIDs56673688,CIDs46244173,-0.0002,0.30315
CIDs56673688,CIDs46244453,-0.0001,0.303502
CIDs56673688,CIDs00001805,-0.0003,0.12
CIDs56673688,CIDs46836568,-0.0001,0.248408
CIDs56673688,CIDs49846579,-0.0005,0.297546
CIDs56673688,CIDs46930996,-0.0002,0.211726
CIDs56673688,CIDs67970189,-0.0001,0.223577
CIDs56673688,CIDs11327430,-0.0008,0.157692
CIDs56673688,CIDs00003310,-0.0009,0.174074
CIDs56673688,CIDs56973724,0.1033,0.323144
CIDs56673688,CIDs00003385,0.0314,0.158192
CIDs56673688,CIDs09933475,-0.0009,0.272727
CIDs56673688,CIDs05311497,0.0524,0.2655369999999999
CIDs56673688,CIDs24856436,0.0746,0.34767
CIDs56673688,CIDs44381568,-0.0001,0.417062
CIDs56673688,CIDs00002719,-0.0018,0.2299469999999999
CIDs56673688,CIDs76321032,-0.0001,0.393805
CIDs56673688,CIDs56946894,-0.0001,0.384956
CIDs56673688,CIDs00064780,-0.0003,0.2036359999999999
CIDs56673688,CIDs00001690,-0.0002,0.207746
CIDs56673688,CIDs10368812,-0.0001,0.218855
CIDs56673688,CIDs10163178,-0.0004,0.363636
CIDs56673688,CIDs00123631,0.0486,0.337963
CIDs56673688,CIDs11375205,-0.0002,0.369369
CIDs56673688,CIDs46224759,-0.0002,0.219917
CIDs56673688,CIDs00104741,0.0777,0.122172
CIDs56673688,CIDs00005376,0.0403,0.154229
CIDs56673688,CIDs74767926,-0.0001,0.31982
CIDs56673688,CIDs51039095,-0.0004,0.329004
CIDs56673688,CIDs16720766,-0.0012,0.259259
CIDs56673688,CIDs23725625,-0.001,0.246809
CIDs56673688,CIDs44199317,-0.0001,0.2268909999999999
CIDs56673688,CIDs11625818,-0.0007,0.273764
CIDs56673688,CIDs17755052,-0.0007,0.320144
CIDs56673688,CIDs00447654,-0.0005,0.6536310000000001
CIDs56673688,CIDs44449126,-0.0001,0.57868
CIDs56673688,CIDs56649450,-0.0006,0.269784
CIDs56673688,CIDs44137675,-0.0003,0.314894
CIDs56673688,CIDs54751698,-0.0005,0.1474099999999999
CIDs56673688,CIDs16654980,0.071,0.408072
CIDs56673688,CIDs25033539,-0.0003,0.310757
CIDs56673688,CIDs49867926,-0.0004,0.383333
CIDs56673688,CIDs58423153,-0.0002,0.190114
CIDs56673688,CIDs00176166,0.0753,0.209738
CIDs56673688,CIDs11519784,-0.0002,0.211679
CIDs00005515,CIDs72793174,-0.0003,0.246835
CIDs00005515,CIDs24978538,-0.0017,0.2624309999999999
CIDs00005515,CIDs10126189,-0.0018,0.278317
CIDs00005515,CIDs11717001,-0.001,0.285223
CIDs00005515,CIDs42611257,0.0189,0.25
CIDs00005515,CIDs70685869,-0.0002,0.321168
CIDs00005515,CIDs11656518,-0.0013,0.320285
CIDs00005515,CIDs11152667,-0.0012,0.20122
CIDs00005515,CIDs25194865,-0.0004,0.316602
CIDs00005515,CIDs17754438,-0.0017,0.30303
CIDs00005515,CIDs11494412,0.057,0.295455
CIDs00005515,CIDs11597571,0.0412,0.27451
CIDs00005515,CIDs24998177,-0.0002,0.35
CIDs00005515,CIDs25262792,-0.0008,0.33452
CIDs00005515,CIDs00148191,-0.0004,0.183544
CIDs00005515,CIDs06442177,0.0142,0.1841269999999999
CIDs00005515,CIDs45375953,-0.0011,0.237179
CIDs00005515,CIDs11520894,-0.0014,0.189024
CIDs00005515,CIDs11640390,-0.0009,0.312727
CIDs00005515,CIDs45381890,-0.0003,0.342282
CIDs00005515,CIDs56953069,-0.0003,0.283784
CIDs00005515,CIDs16659841,0.089,0.2
CIDs00005515,CIDs11707110,-0.0015,0.334395
CIDs00005515,CIDs10127622,0.0221,0.261981
CIDs00005515,CIDs16719221,-0.0008,0.251515
CIDs00005515,CIDs67161792,-0.0003,0.268966
CIDs00005515,CIDs73294313,-0.0002,0.276094
CIDs00005515,CIDs15951529,-0.0012,0.1993359999999999
CIDs00005515,CIDs46893585,-0.0004,0.246914
CIDs00005515,CIDs15953870,0.0675,0.215517
CIDs00005515,CIDs46244173,-0.0003,0.30033
CIDs00005515,CIDs46244453,-0.0002,0.309211
CIDs00005515,CIDs00001805,-0.0005,0.179775
CIDs00005515,CIDs46836568,-0.0002,0.292614
CIDs00005515,CIDs49846579,-0.0011,0.309973
CIDs00005515,CIDs46930996,-0.0004,0.182065
CIDs00005515,CIDs67970189,-0.0002,0.209302
CIDs00005515,CIDs11327430,-0.0017,0.174194
CIDs00005515,CIDs00003310,-0.0018,0.254125
CIDs00005515,CIDs56973724,-0.001,0.284211
CIDs00005515,CIDs00003385,0.0184,0.135593
CIDs00005515,CIDs09933475,-0.0019,0.252632
CIDs00005515,CIDs05311497,0.1005,0.3663099999999999
CIDs00005515,CIDs24856436,-0.0014,0.334347
CIDs00005515,CIDs44381568,-0.0003,0.288256
CIDs00005515,CIDs00002719,-0.0038,0.1862349999999999
CIDs00005515,CIDs76321032,0.2773,0.243421
CIDs00005515,CIDs56946894,0.2773,0.245033
CIDs00005515,CIDs00064780,-0.0007,0.246835
CIDs00005515,CIDs00001690,0.3201,0.27673
CIDs00005515,CIDs10368812,-0.0003,0.287879
CIDs00005515,CIDs10163178,-0.0007,0.247525
CIDs00005515,CIDs00123631,0.0323,0.230769
CIDs00005515,CIDs11375205,-0.0003,0.2440679999999999
CIDs00005515,CIDs46224759,-0.0004,0.275
CIDs00005515,CIDs00104741,0.0342,0.169173
CIDs00005515,CIDs00005376,0.0257,0.1434109999999999
CIDs00005515,CIDs74767926,-0.0003,0.358779
CIDs00005515,CIDs51039095,0.0558,0.280277
CIDs00005515,CIDs16720766,0.0182,0.272414
CIDs00005515,CIDs23725625,0.0227,0.262411
CIDs00005515,CIDs44199317,-0.0003,0.272401
CIDs00005515,CIDs11625818,-0.0014,0.313531
CIDs00005515,CIDs17755052,-0.0014,0.275964
CIDs00005515,CIDs00447654,-0.001,0.264085
CIDs00005515,CIDs44449126,-0.0002,0.307692
CIDs00005515,CIDs56649450,-0.0013,0.2380949999999999
CIDs00005515,CIDs44137675,-0.0006,0.333333
CIDs00005515,CIDs54751698,-0.001,0.193878
CIDs00005515,CIDs16654980,-0.0015,0.265101
CIDs00005515,CIDs25033539,-0.0007,0.365854
CIDs00005515,CIDs49867926,-0.0009,0.270096
CIDs00005515,CIDs58423153,-0.0003,0.212903
CIDs00005515,CIDs00176166,-0.0014,0.29097
CIDs00005515,CIDs11519784,-0.0003,0.168639
CIDs72793174,CIDs24978538,0.1496,0.727273
CIDs72793174,CIDs10126189,-0.0007,0.174216
CIDs72793174,CIDs11717001,-0.0004,0.19697
CIDs72793174,CIDs42611257,-0.0009,0.2337159999999999
CIDs72793174,CIDs70685869,-0.0001,0.220884
CIDs72793174,CIDs11656518,-0.0005,0.213178
CIDs72793174,CIDs11152667,-0.0005,0.212996
CIDs72793174,CIDs25194865,-0.0002,0.189076
CIDs72793174,CIDs17754438,-0.0007,0.218519
CIDs72793174,CIDs11494412,-0.0003,0.229437
CIDs72793174,CIDs11597571,-0.0005,0.234201
CIDs72793174,CIDs24998177,-0.0001,0.230769
CIDs72793174,CIDs25262792,-0.0003,0.2579369999999999
CIDs72793174,CIDs00148191,-0.0002,0.1791039999999999
CIDs72793174,CIDs06442177,-0.0012,0.175373
CIDs72793174,CIDs45375953,0.2423,0.19708
CIDs72793174,CIDs11520894,-0.0005,0.169014
CIDs72793174,CIDs11640390,-0.0004,0.1882349999999999
CIDs72793174,CIDs45381890,-0.0001,0.2302159999999999
CIDs72793174,CIDs56953069,-0.0001,0.201493
CIDs72793174,CIDs16659841,-0.0004,0.1181099999999999
CIDs72793174,CIDs11707110,-0.0006,0.2195949999999999
CIDs72793174,CIDs10127622,-0.0008,0.21223
CIDs72793174,CIDs16719221,-0.0003,0.207483
CIDs72793174,CIDs67161792,-0.0001,0.225296
CIDs72793174,CIDs73294313,-0.0001,0.2298849999999999
CIDs72793174,CIDs15951529,-0.0005,0.246914
CIDs72793174,CIDs46893585,-0.0001,0.2357139999999999
CIDs72793174,CIDs15953870,-0.0006,0.271777
CIDs72793174,CIDs46244173,-0.0001,0.221818
CIDs72793174,CIDs46244453,-0.0001,0.2230219999999999
CIDs72793174,CIDs00001805,-0.0002,0.157658
CIDs72793174,CIDs46836568,0.7071,0.23676
CIDs72793174,CIDs49846579,0.1115,0.3806449999999999
CIDs72793174,CIDs46930996,-0.0001,0.16
CIDs72793174,CIDs67970189,-0.0001,0.181467
CIDs72793174,CIDs11327430,-0.0007,0.243902
CIDs72793174,CIDs00003310,-0.0007,0.133803
CIDs72793174,CIDs56973724,-0.0004,0.227092
CIDs72793174,CIDs00003385,0.0397,0.09375
CIDs72793174,CIDs09933475,-0.0007,0.220408
CIDs72793174,CIDs05311497,-0.0008,0.237705
CIDs72793174,CIDs24856436,-0.0005,0.194357
CIDs72793174,CIDs44381568,-0.0001,0.230769
CIDs72793174,CIDs00002719,0.033,0.217617
CIDs72793174,CIDs76321032,-0.0001,0.180812
CIDs72793174,CIDs56946894,-0.0001,0.1821559999999999
CIDs72793174,CIDs00064780,-0.0003,0.19573
CIDs72793174,CIDs00001690,-0.0001,0.148515
CIDs72793174,CIDs10368812,-0.0001,0.211221
CIDs72793174,CIDs10163178,-0.0003,0.2075469999999999
CIDs72793174,CIDs00123631,0.0604,0.225
CIDs72793174,CIDs11375205,-0.0001,0.211765
CIDs72793174,CIDs46224759,-0.0002,0.2154469999999999
CIDs72793174,CIDs00104741,0.0309,0.193396
CIDs72793174,CIDs00005376,0.0504,0.156098
CIDs72793174,CIDs74767926,-0.0001,0.27897
CIDs72793174,CIDs51039095,-0.0003,0.253012
CIDs72793174,CIDs16720766,-0.001,0.239044
CIDs72793174,CIDs23725625,-0.0008,0.211382
CIDs72793174,CIDs44199317,-0.0001,0.207317
CIDs72793174,CIDs11625818,-0.0005,0.184669
CIDs72793174,CIDs17755052,-0.0006,0.2441469999999999
CIDs72793174,CIDs00447654,-0.0004,0.254167
CIDs72793174,CIDs44449126,-0.0001,0.19697
CIDs72793174,CIDs56649450,-0.0005,0.201342
CIDs72793174,CIDs44137675,-0.0002,0.250996
CIDs72793174,CIDs54751698,-0.0004,0.246809
CIDs72793174,CIDs16654980,-0.0006,0.236434
CIDs72793174,CIDs25033539,-0.0003,0.241636
CIDs72793174,CIDs49867926,-0.0004,0.311284
CIDs72793174,CIDs58423153,-0.0001,0.242188
CIDs72793174,CIDs00176166,-0.0005,0.228464
CIDs72793174,CIDs11519784,-0.0001,0.234432
CIDs24978538,CIDs10126189,0.1575,0.186944
CIDs24978538,CIDs11717001,-0.0026,0.207006
CIDs24978538,CIDs42611257,0.0182,0.2581699999999999
CIDs24978538,CIDs70685869,-0.0005,0.239865
CIDs24978538,CIDs11656518,0.0119,0.212903
CIDs24978538,CIDs11152667,0.0281,0.223926
CIDs24978538,CIDs25194865,-0.0011,0.193103
CIDs24978538,CIDs17754438,-0.0045,0.221184
CIDs24978538,CIDs11494412,-0.0023,0.234875
CIDs24978538,CIDs11597571,0.0293,0.2579619999999999
CIDs24978538,CIDs24998177,-0.0005,0.208202
CIDs24978538,CIDs25262792,-0.002,0.225806
CIDs24978538,CIDs00148191,-0.0011,0.207006
CIDs24978538,CIDs06442177,0.0579,0.203822
CIDs24978538,CIDs45375953,0.0884,0.181269
CIDs24978538,CIDs11520894,-0.0035,0.2006079999999999
CIDs24978538,CIDs11640390,0.018,0.173077
CIDs24978538,CIDs45381890,-0.0007,0.2461539999999999
CIDs24978538,CIDs56953069,-0.0007,0.210692
CIDs24978538,CIDs16659841,0.0316,0.1193549999999999
CIDs24978538,CIDs11707110,0.0333,0.2183909999999999
CIDs24978538,CIDs10127622,0.0409,0.23839
CIDs24978538,CIDs16719221,-0.002,0.208092
CIDs24978538,CIDs67161792,-0.0007,0.281787
CIDs24978538,CIDs73294313,-0.0005,0.246753
CIDs24978538,CIDs15951529,-0.0032,0.244898
CIDs24978538,CIDs46893585,-0.0009,0.254601
CIDs24978538,CIDs15953870,0.0094,0.293051
CIDs24978538,CIDs46244173,-0.0008,0.205438
CIDs24978538,CIDs46244453,-0.0005,0.206587
CIDs24978538,CIDs00001805,-0.0014,0.1428569999999999
CIDs24978538,CIDs46836568,0.1058,0.243243
CIDs24978538,CIDs49846579,0.3501,0.583871
CIDs24978538,CIDs46930996,-0.0009,0.176471
CIDs24978538,CIDs67970189,-0.0005,0.221854
CIDs24978538,CIDs11327430,-0.0044,0.209836
CIDs24978538,CIDs00003310,-0.0048,0.166667
CIDs24978538,CIDs56973724,0.0165,0.2163929999999999
CIDs24978538,CIDs00003385,0.0624,0.0748031
CIDs24978538,CIDs09933475,0.0157,0.198675
CIDs24978538,CIDs05311497,0.0145,0.306329
CIDs24978538,CIDs24856436,0.0102,0.240223
CIDs24978538,CIDs44381568,-0.0007,0.2072369999999999
CIDs24978538,CIDs00002719,0.016,0.201613
CIDs24978538,CIDs76321032,-0.0005,0.193146
CIDs24978538,CIDs56946894,-0.0005,0.186916
CIDs24978538,CIDs00064780,-0.0018,0.250784
CIDs24978538,CIDs00001690,-0.0008,0.187861
CIDs24978538,CIDs10368812,-0.0007,0.2112679999999999
CIDs24978538,CIDs10163178,-0.002,0.2197449999999999
CIDs24978538,CIDs00123631,0.0495,0.210169
CIDs24978538,CIDs11375205,-0.0008,0.24
CIDs24978538,CIDs46224759,-0.0011,0.214765
CIDs24978538,CIDs00104741,0.0432,0.19697
CIDs24978538,CIDs00005376,0.0889,0.214575
CIDs24978538,CIDs74767926,-0.0007,0.249135
CIDs24978538,CIDs51039095,-0.0023,0.279863
CIDs24978538,CIDs16720766,0.049,0.255034
CIDs24978538,CIDs23725625,0.0136,0.2237289999999999
CIDs24978538,CIDs44199317,-0.0007,0.2
CIDs24978538,CIDs11625818,0.0669,0.174927
CIDs24978538,CIDs17755052,0.0361,0.257225
CIDs24978538,CIDs00447654,-0.0027,0.221477
CIDs24978538,CIDs44449126,-0.0005,0.203175
CIDs24978538,CIDs56649450,-0.0034,0.234604
CIDs24978538,CIDs44137675,-0.0016,0.228013
CIDs24978538,CIDs54751698,-0.0027,0.215017
CIDs24978538,CIDs16654980,0.0094,0.208861
CIDs24978538,CIDs25033539,-0.0018,0.221538
CIDs24978538,CIDs49867926,-0.0024,0.26183
CIDs24978538,CIDs58423153,-0.0008,0.3003409999999999
CIDs24978538,CIDs00176166,0.0802,0.303333
CIDs24978538,CIDs11519784,-0.0008,0.246106
CIDs10126189,CIDs11717001,-0.0027,0.248031
CIDs10126189,CIDs42611257,0.0325,0.242308
CIDs10126189,CIDs70685869,-0.0005,0.260331
CIDs10126189,CIDs11656518,0.0111,0.241107
CIDs10126189,CIDs11152667,-0.0034,0.221014
CIDs10126189,CIDs25194865,-0.0011,0.208511
CIDs10126189,CIDs17754438,-0.0047,0.289062
CIDs10126189,CIDs11494412,0.0189,0.228448
CIDs10126189,CIDs11597571,-0.0032,0.2065219999999999
CIDs10126189,CIDs24998177,-0.0005,0.202247
CIDs10126189,CIDs25262792,-0.0021,0.2277989999999999
CIDs10126189,CIDs00148191,-0.0011,0.169742
CIDs10126189,CIDs06442177,0.036,0.17037
CIDs10126189,CIDs45375953,0.0146,0.23221
CIDs10126189,CIDs11520894,0.0099,0.160279
CIDs10126189,CIDs11640390,0.017,0.266667
CIDs10126189,CIDs45381890,-0.0007,0.284644
CIDs10126189,CIDs56953069,-0.0007,0.251938
CIDs10126189,CIDs16659841,-0.0031,0.168033
CIDs10126189,CIDs11707110,0.0435,0.261324
CIDs10126189,CIDs10127622,0.0299,0.215827
CIDs10126189,CIDs16719221,0.0219,0.20678
CIDs10126189,CIDs67161792,-0.0007,0.248996
CIDs10126189,CIDs73294313,0.1013,0.215094
CIDs10126189,CIDs15951529,0.0119,0.19685
CIDs10126189,CIDs46893585,-0.001,0.230496
CIDs10126189,CIDs15953870,-0.004,0.180645
CIDs10126189,CIDs46244173,-0.0009,0.221014
CIDs10126189,CIDs46244453,-0.0005,0.2222219999999999
CIDs10126189,CIDs00001805,-0.0015,0.2
CIDs10126189,CIDs46836568,-0.0005,0.263492
CIDs10126189,CIDs49846579,0.013,0.198324
CIDs10126189,CIDs46930996,-0.001,0.1385539999999999
CIDs10126189,CIDs67970189,-0.0005,0.247967
CIDs10126189,CIDs11327430,0.0063,0.1673
CIDs10126189,CIDs00003310,-0.005,0.223485
CIDs10126189,CIDs56973724,0.0155,0.2612239999999999
CIDs10126189,CIDs00003385,0.0826,0.0989583
CIDs10126189,CIDs09933475,0.0245,0.190476
CIDs10126189,CIDs05311497,0.0228,0.243836
CIDs10126189,CIDs24856436,-0.0038,0.264901
CIDs10126189,CIDs44381568,-0.0007,0.200787
CIDs10126189,CIDs00002719,0.069,0.1238099999999999
CIDs10126189,CIDs76321032,-0.0005,0.184502
CIDs10126189,CIDs56946894,-0.0005,0.185874
CIDs10126189,CIDs00064780,-0.0019,0.248148
CIDs10126189,CIDs00001690,-0.0009,0.2690909999999999
CIDs10126189,CIDs10368812,-0.0007,0.260274
CIDs10126189,CIDs10163178,0.0474,0.154676
CIDs10126189,CIDs00123631,0.0599,0.1706349999999999
CIDs10126189,CIDs11375205,0.0579,0.183206
CIDs10126189,CIDs46224759,-0.0011,0.293103
CIDs10126189,CIDs00104741,0.0545,0.133929
CIDs10126189,CIDs00005376,0.0615,0.144231
CIDs10126189,CIDs74767926,-0.0007,0.251046
CIDs10126189,CIDs51039095,-0.0024,0.227451
CIDs10126189,CIDs16720766,0.0009,0.253012
CIDs10126189,CIDs23725625,0.0669,0.240664
CIDs10126189,CIDs44199317,-0.0007,0.290043
CIDs10126189,CIDs11625818,0.0233,0.24
CIDs10126189,CIDs17755052,0.0343,0.218954
CIDs10126189,CIDs00447654,0.0149,0.232653
CIDs10126189,CIDs44449126,-0.0005,0.1917289999999999
CIDs10126189,CIDs56649450,-0.0035,0.2169489999999999
CIDs10126189,CIDs44137675,-0.0016,0.245059
CIDs10126189,CIDs54751698,-0.0028,0.152941
CIDs10126189,CIDs16654980,0.0213,0.230769
CIDs10126189,CIDs25033539,-0.0019,0.25
CIDs10126189,CIDs49867926,-0.0025,0.190141
CIDs10126189,CIDs58423153,-0.0009,0.16
CIDs10126189,CIDs00176166,0.023,0.23221
CIDs10126189,CIDs11519784,-0.0009,0.181818
CIDs11717001,CIDs42611257,0.153,0.237705
CIDs11717001,CIDs70685869,-0.0003,0.213675
CIDs11717001,CIDs11656518,0.0513,0.246809
CIDs11717001,CIDs11152667,-0.0018,0.183521
CIDs11717001,CIDs25194865,-0.0006,0.190045
CIDs11717001,CIDs17754438,-0.0026,0.355263
CIDs11717001,CIDs11494412,-0.0013,0.2394369999999999
CIDs11717001,CIDs11597571,0.0833,0.374449
CIDs11717001,CIDs24998177,-0.0003,0.244813
CIDs11717001,CIDs25262792,0.0865,0.227273
CIDs11717001,CIDs00148191,-0.0006,0.1341
CIDs11717001,CIDs06442177,0.0186,0.138996
