CID_1,CID_2,MCC,TC,combo,pair_label,Pearson,Spearman,Kendall,Pearson_class,Spearman_class,Kendall_class,DACS,random_number
CIDs00148195,CIDs73294313,-0.0003,0.233202,CIDs00148195_CIDs73294313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332021929656751,0.43521821009770156
CIDs00148195,CIDs15951529,0.0212,0.251064,CIDs00148195_CIDs15951529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519574807303804,0.26836535854082355
CIDs00148195,CIDs46893585,-0.0006,0.229927,CIDs00148195_CIDs46893585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2299277828558349,0.11178744589227874
CIDs00148195,CIDs15953870,0.0168,0.236111,CIDs00148195_CIDs15953870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367079304142554,0.8509800498494563
CIDs00148195,CIDs46244173,-0.0006,0.248092,CIDs00148195_CIDs46244173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2480927255362397,0.7021406683184597
CIDs00148195,CIDs46244453,-0.0003,0.244361,CIDs00148195_CIDs46244453,0.0,0.6931974110078083,0.7,0.6,1.0,1.0,1.0,0.2443611841537031,0.7986209269069371
CIDs00148195,CIDs00001805,-0.001,0.107143,CIDs00148195_CIDs00001805,0.0,0.0683521868193497,0.261904761904762,0.2857142857142857,1.0,1.0,1.0,0.1071476665588196,0.006994090683833387
CIDs00148195,CIDs46836568,-0.0003,0.227848,CIDs00148195_CIDs46836568,0.0,-0.7392483640478297,-0.6,-0.4666666666666666,-1.0,-1.0,-1.0,0.2278481975000021,0.33131848146707477
CIDs00148195,CIDs49846579,0.0227,0.239645,CIDs00148195_CIDs49846579,0.0,0.29447495787172,0.2,0.2,1.0,1.0,1.0,0.2407177102437624,0.8199951990982133
CIDs00148195,CIDs46930996,-0.0006,0.135802,CIDs00148195_CIDs46930996,0.0,0.562260739832207,0.6333333333333333,0.5,1.0,1.0,1.0,0.135803325452656,0.4628728071682726
CIDs00148195,CIDs67970189,-0.0003,0.232365,CIDs00148195_CIDs67970189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323651936607546,0.7679339743292586
CIDs00148195,CIDs11327430,-0.003,0.178571,CIDs00148195_CIDs11327430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785961982826062,0.6930116721627029
CIDs00148195,CIDs00003310,-0.0032,0.227451,CIDs00148195_CIDs00003310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2274735092290968,0.3683315527137685
CIDs00148195,CIDs56973724,-0.0018,0.22541,CIDs00148195_CIDs56973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254171867892952,0.024368224707590702
CIDs00148195,CIDs00003385,0.0446,0.0923913,CIDs00148195_CIDs00003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025929447656611,0.7224419316266418
CIDs00148195,CIDs09933475,0.0573,0.234043,CIDs00148195_CIDs09933475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409552154426212,0.8949128350454727
CIDs00148195,CIDs05311497,0.0687,0.317507,CIDs00148195_CIDs05311497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248544059251775,0.6502074598276872
CIDs00148195,CIDs24856436,-0.0025,0.244147,CIDs00148195_CIDs24856436,0.0,0.0261538441534878,0.1,0.0555555555555555,1.0,1.0,1.0,0.2441597993302746,0.30696356497209376
CIDs00148195,CIDs44381568,-0.0005,0.204082,CIDs00148195_CIDs44381568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040826124979783,0.3497606433982031
CIDs00148195,CIDs00002719,0.0314,0.26257,CIDs00148195_CIDs00002719,0.0,0.6383065313406941,0.4642857142857144,0.3333333333333333,1.0,1.0,1.0,0.264440853311284,0.9796732302671216
CIDs00148195,CIDs76321032,-0.0003,0.205426,CIDs00148195_CIDs76321032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054262190568672,0.09815224711027137
CIDs00148195,CIDs56946894,-0.0003,0.207031,CIDs00148195_CIDs56946894,0.0,-0.3183997825013163,-0.5,-0.2,-1.0,-1.0,-1.0,0.2070312173586389,0.6248980464358691
CIDs00148195,CIDs00064780,-0.0012,0.193431,CIDs00148195_CIDs00064780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934347222217355,0.34372445470884416
CIDs00148195,CIDs00001690,-0.0006,0.210714,CIDs00148195_CIDs00001690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107148542367149,0.08324077478809955
CIDs00148195,CIDs10368812,-0.0005,0.238754,CIDs00148195_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387545235508638,0.4108738222353099
CIDs00148195,CIDs10163178,0.0745,0.214844,CIDs00148195_CIDs10163178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273943586283529,0.9411195186844298
CIDs00148195,CIDs00123631,0.0405,0.202532,CIDs00148195_CIDs00123631,0.0,-0.0141825722210974,-0.0333333333333333,-0.0555555555555555,-1.0,-1.0,-1.0,0.2065416689774729,0.7014070753031851
CIDs00148195,CIDs11375205,-0.0006,0.260504,CIDs00148195_CIDs11375205,0.0,-0.0177230978255373,0.0166666666666666,0.0,-1.0,1.0,0.0,0.2605046909673605,0.18290637513410912
CIDs00148195,CIDs46224759,-0.0007,0.428571,CIDs00148195_CIDs46224759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571571666857,0.5630263230847972
CIDs00148195,CIDs00104741,0.0216,0.22,CIDs00148195_CIDs00104741,0.0,-0.4276749185446389,-0.4642857142857144,-0.3333333333333333,-1.0,-1.0,-1.0,0.2210578204904771,0.5590794184409997
CIDs00148195,CIDs00005376,0.0373,0.193717,CIDs00148195_CIDs00005376,0.0,-0.2317193730308493,0.0,0.0,-1.0,0.0,0.0,0.1972753560103238,0.2072802416303896
CIDs00148195,CIDs74767926,-0.0005,0.278761,CIDs00148195_CIDs74767926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787614484124374,0.9472727564817596
CIDs00148195,CIDs51039095,-0.0016,0.283898,CIDs00148195_CIDs51039095,0.0,-0.126399577817856,-0.0476190476190476,-0.0714285714285714,-1.0,-1.0,-1.0,0.2839025086257604,0.7880954273294871
CIDs00148195,CIDs16720766,0.0073,0.2377050000000001,CIDs00148195_CIDs16720766,0.0,-0.2431599339166363,-0.2666666666666666,-0.1666666666666666,-1.0,-1.0,-1.0,0.2378170663030726,0.4484248532285562
CIDs00148195,CIDs23725625,0.052,0.284444,CIDs00148195_CIDs23725625,0.0,0.005018332946914,0.1,0.1111111111111111,1.0,1.0,1.0,0.289158069463745,0.5690969789882082
CIDs00148195,CIDs44199317,-0.0005,0.315068,CIDs00148195_CIDs44199317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3150683967395016,0.5023500069276917
CIDs00148195,CIDs11625818,0.0598,0.2490570000000001,CIDs00148195_CIDs11625818,0.0,0.7028755698369248,0.8571428571428573,0.7142857142857143,1.0,1.0,1.0,0.2561355681060325,0.2998487205862528
CIDs00148195,CIDs17755052,0.0757,0.186275,CIDs00148195_CIDs17755052,0.0,-0.1836637587412063,-0.2571428571428572,-0.2,-1.0,-1.0,-1.0,0.2010693055267262,0.6858206651517356
CIDs00148195,CIDs00447654,-0.0018,0.216667,CIDs00148195_CIDs00447654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166744767825689,0.0020759363353608506
CIDs00148195,CIDs44449126,-0.0003,0.199219,CIDs00148195_CIDs44449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992192258819414,0.8159557086314633
CIDs00148195,CIDs56649450,0.0199,0.31203,CIDs00148195_CIDs56649450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312663926444993,0.8433241889787121
CIDs00148195,CIDs44137675,-0.0011,0.260331,CIDs00148195_CIDs44137675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603333239541184,0.6588677075603997
CIDs00148195,CIDs54751698,-0.0018,0.193277,CIDs00148195_CIDs54751698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932853815708782,0.892079193639183
CIDs00148195,CIDs16654980,0.0945,0.220472,CIDs00148195_CIDs16654980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239871117027457,0.48549216245144944
CIDs00148195,CIDs25033539,0.0391,0.203704,CIDs00148195_CIDs25033539,0.0,-0.1614621964475478,-0.15,-0.1111111111111111,-1.0,-1.0,-1.0,0.2074225870439379,0.061256713273509567
CIDs00148195,CIDs49867926,0.061,0.179856,CIDs00148195_CIDs49867926,0.0,0.1215529452852988,0.3928571428571429,0.4285714285714286,1.0,1.0,1.0,0.1899188793564241,0.8776399643641186
CIDs00148195,CIDs58423153,-0.0006,0.207031,CIDs00148195_CIDs58423153,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2070318694331865,0.4199603709385983
CIDs00148195,CIDs00176166,0.0592,0.351695,CIDs00148195_CIDs00176166,0.0,0.1262917755099446,-0.0476190476190476,0.0,1.0,-1.0,0.0,0.3566426965816067,0.18075207728798226
CIDs00148195,CIDs11519784,-0.0006,0.188406,CIDs00148195_CIDs11519784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884069553811642,0.6346332143694097
CIDs00003461,CIDs49867930,-0.0007,0.175115,CIDs00003461_CIDs49867930,0.0,-0.927649008951302,-1.0,-1.0,-1.0,-1.0,-1.0,0.1751163990750152,0.6456510652036747
CIDs00003461,CIDs00004261,-0.0017,0.184358,CIDs00003461_CIDs00004261,0.0,-0.0555863935908837,0.2,0.0,-1.0,1.0,0.0,0.1843658378442166,0.38218370781532984
CIDs00003461,CIDs00005311,-0.0027,0.164384,CIDs00003461_CIDs00005311,0.0,0.0467522345033381,-0.2,-0.0666666666666666,1.0,-1.0,-1.0,0.1644061721955718,0.7856234767231397
CIDs00003461,CIDs11955716,-0.0004,0.118644,CIDs00003461_CIDs11955716,0.0,0.3503233907266489,-0.2,-0.0666666666666666,1.0,-1.0,-1.0,0.1186446742841835,0.5931593042157647
CIDs00003461,CIDs49800198,-0.0001,0.188679,CIDs00003461_CIDs49800198,1.0,0.2041631160746971,0.3361538461538461,0.1933333333333333,1.0,1.0,1.0,0.1886790265000326,0.9986761134240978
CIDs00003461,CIDs76317450,-0.0002,0.199029,CIDs00003461_CIDs76317450,1.0,-0.845055976600963,-0.5357142857142858,-0.4285714285714286,-1.0,-1.0,-1.0,0.1990291004878432,0.4825676123619811
CIDs00003461,CIDs25227436,-0.0006,0.266332,CIDs00003461_CIDs25227436,0.0,-0.18632341306761,-0.0309232480533926,-0.0298850574712643,-1.0,-1.0,-1.0,0.266332675847332,0.7325875084453226
CIDs00003461,CIDs24964624,-0.0011,0.247475,CIDs00003461_CIDs24964624,0.0,0.037632882219284,-0.2078817733990148,-0.1625615763546798,1.0,-1.0,-1.0,0.2474774446793081,0.23972982138132182
CIDs00003461,CIDs00148177,-0.001,0.151724,CIDs00003461_CIDs00148177,0.0,0.6122098451067309,0.5,0.3333333333333333,1.0,1.0,1.0,0.1517272954217532,0.7492664393405701
CIDs00003461,CIDs00093860,-0.0008,0.148325,CIDs00003461_CIDs00093860,1.0,-0.131740565220258,-0.4,-0.3333333333333334,-1.0,-1.0,-1.0,0.1483271574088845,0.14919353958954018
CIDs00003461,CIDs11556711,-0.0011,0.204301,CIDs00003461_CIDs11556711,1.0,-0.3378372210298052,-0.0857142857142857,-0.2,-1.0,-1.0,-1.0,0.2043039612954188,0.8671375417496548
CIDs00003461,CIDs25071599,-0.0002,0.192513,CIDs00003461_CIDs25071599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925131038890599,0.5324444635790406
CIDs00003461,CIDs90667118,-0.0001,0.180952,CIDs00003461_CIDs90667118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180952027631635,0.5247943448093222
CIDs00003461,CIDs00104842,-0.0019,0.202847,CIDs00003461_CIDs00104842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028558981370766,0.529041637454835
CIDs00003461,CIDs10302451,-0.0012,0.230769,CIDs00003461_CIDs10302451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230772119982029,0.8813153381297142
CIDs00003461,CIDs11213558,-0.002,0.21519,CIDs00003461_CIDs11213558,0.0,-0.0340437840444036,0.0735294117647058,0.05,-1.0,1.0,1.0,0.215199293911481,0.18079169593057598
CIDs00003461,CIDs03081361,-0.0015,0.255208,CIDs00003461_CIDs03081361,0.0,0.0574508879269807,0.2483516483516484,0.1868131868131868,1.0,1.0,1.0,0.2552124081309527,0.4458566107774661
CIDs00003461,CIDs11167602,-0.0009,0.13242,CIDs00003461_CIDs11167602,0.0,0.5808981255779145,0.7999999999999999,0.6666666666666669,1.0,1.0,1.0,0.132423058415066,0.378892969505217
CIDs00003461,CIDs56673688,-0.0002,0.168067,CIDs00003461_CIDs56673688,0.0,0.0773434267240686,0.382142857142857,0.2380952380952381,1.0,1.0,1.0,0.1680671190001185,0.6646329988929373
CIDs00003461,CIDs00005515,-0.0004,0.204947,CIDs00003461_CIDs00005515,1.0,0.0823673871361919,0.034313725490196,0.0147058823529411,1.0,1.0,1.0,0.2049473903444491,0.8016293301557557
CIDs00003461,CIDs72793174,-0.0002,0.174274,CIDs00003461_CIDs72793174,1.0,-0.3554061560224072,-0.4909090909090909,-0.3818181818181817,-1.0,-1.0,-1.0,0.1742741147617741,0.40491701374859834
CIDs00003461,CIDs24978538,-0.0012,0.164983,CIDs00003461_CIDs24978538,0.0,-0.2149400932327864,0.1089779785431959,0.1168831168831168,-1.0,1.0,1.0,0.1649873640282794,0.10642154301120332
CIDs00003461,CIDs10126189,-0.0012,0.20339,CIDs00003461_CIDs10126189,0.0,-0.5109503662233222,-1.0,-1.0,-1.0,-1.0,-1.0,0.2033935399662437,0.30507879576835484
CIDs00003461,CIDs11717001,-0.0007,0.200913,CIDs00003461_CIDs11717001,0.0,0.1643811825510478,-0.2,0.0,1.0,-1.0,0.0,0.2009142194295864,0.7844516002045313
CIDs00003461,CIDs42611257,-0.0016,0.154506,CIDs00003461_CIDs42611257,0.0,-0.287084405555849,-0.3274725274725274,-0.2747252747252747,-1.0,-1.0,-1.0,0.1545142842458262,0.9251493635447753
CIDs00003461,CIDs70685869,-0.0001,0.242574,CIDs00003461_CIDs70685869,0.0,0.0395967849327007,0.1764182424916574,0.1310344827586207,1.0,1.0,1.0,0.2425740206122659,0.09429180622098965
CIDs00003461,CIDs11656518,-0.0009,0.238095,CIDs00003461_CIDs11656518,0.0,-0.4827410445431281,-0.2,-0.0666666666666666,-1.0,-1.0,-1.0,0.2380967009956248,0.5980713244408031
CIDs00003461,CIDs11152667,-0.0008,0.123016,CIDs00003461_CIDs11152667,0.0,0.2522801568476385,0.4641129032258065,0.3333333333333333,1.0,1.0,1.0,0.1230186012601346,0.47354090802270254
CIDs00003461,CIDs25194865,-0.0003,0.210526,CIDs00003461_CIDs25194865,0.0,0.3846572371114437,0.7999999999999999,0.6666666666666669,1.0,1.0,1.0,0.2105262137502121,0.6063034528093256
CIDs00003461,CIDs17754438,-0.0012,0.210526,CIDs00003461_CIDs17754438,0.0,-0.6066642988494909,-0.4,-0.3333333333333334,-1.0,-1.0,-1.0,0.2105294199773514,0.8023991576261338
CIDs00003461,CIDs11494412,-0.0006,0.166667,CIDs00003461_CIDs11494412,0.0,-0.1521021947926165,0.2,0.0,-1.0,1.0,0.0,0.1666680799943408,0.0749398664267189
CIDs00003461,CIDs11597571,-0.0008,0.245536,CIDs00003461_CIDs11597571,0.0,-0.3745742681562498,-0.1821428571428572,-0.1238095238095238,-1.0,-1.0,-1.0,0.2455373032677519,0.22192555943477443
CIDs00003461,CIDs24998177,-0.0001,0.224771,CIDs00003461_CIDs24998177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247710222448614,0.3819411244565998
CIDs00003461,CIDs25262792,-0.0005,0.245283,CIDs00003461_CIDs25262792,0.0,0.0370525567382024,0.1246334310850439,0.0806451612903225,1.0,1.0,1.0,0.2452835096148944,0.935322677427432
CIDs00003461,CIDs00148191,-0.0003,0.223256,CIDs00003461_CIDs00148191,1.0,0.4019237037247513,-0.4,-0.3333333333333334,1.0,-1.0,-1.0,0.223256201562241,0.36145775202706254
CIDs00003461,CIDs06442177,-0.002,0.224299,CIDs00003461_CIDs06442177,1.0,0.0517025415140844,0.0983020946595982,0.0574169251763214,1.0,1.0,1.0,0.22430791649204,0.8994382509350533
CIDs00003461,CIDs45375953,-0.0007,0.267281,CIDs00003461_CIDs45375953,0.0,-0.7163243388508262,-0.7999999999999999,-0.6666666666666669,-1.0,-1.0,-1.0,0.2672819166367227,0.9574084628002393
CIDs00003461,CIDs11520894,-0.0009,0.197425,CIDs00003461_CIDs11520894,1.0,-0.2838615482905817,-0.2,0.0,-1.0,-1.0,0.0,0.1974270514012707,0.3051143431754516
CIDs00003461,CIDs11640390,-0.0006,0.207729,CIDs00003461_CIDs11640390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077298665117753,0.18060122082358843
CIDs00003461,CIDs45381890,-0.0002,0.214286,CIDs00003461_CIDs45381890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142860933331885,0.03109317644159293
CIDs00003461,CIDs56953069,-0.0002,0.217195,CIDs00003461_CIDs56953069,0.0,-0.0357640135150356,-0.5,-0.3333333333333333,-1.0,-1.0,-1.0,0.2171950920831315,0.3452963104150776
CIDs00003461,CIDs16659841,-0.0008,0.209424,CIDs00003461_CIDs16659841,0.0,0.1262409873108934,0.2571428571428572,0.2,1.0,1.0,1.0,0.2094255279950369,0.002771721873923827
CIDs00003461,CIDs11707110,-0.0011,0.283333,CIDs00003461_CIDs11707110,1.0,-0.1386355368661554,0.0394088669950738,0.0423280423280423,-1.0,1.0,1.0,0.2833351352885836,0.7953327093330353
CIDs00003461,CIDs10127622,-0.0014,0.213675,CIDs00003461_CIDs10127622,0.0,0.2060012996098094,0.3563049853372433,0.2338709677419355,1.0,1.0,1.0,0.2136795863553652,0.42297530433176445
CIDs00003461,CIDs16719221,-0.0005,0.184314,CIDs00003461_CIDs16719221,0.0,0.0672683611642958,0.0857142857142857,0.0666666666666666,1.0,1.0,1.0,0.1843146781892315,0.994781710200586
CIDs00003461,CIDs67161792,-0.0002,0.241546,CIDs00003461_CIDs67161792,0.0,-0.4733574240326016,-0.261904761904762,-0.1428571428571428,-1.0,-1.0,-1.0,0.2415460827999493,0.4409101531069367
CIDs00003461,CIDs73294313,-0.0001,0.155172,CIDs00003461_CIDs73294313,0.0,-0.1117391723445391,-0.0769230769230769,-0.0461538461538461,-1.0,-1.0,-1.0,0.1551720322223048,0.29443694408497867
CIDs00003461,CIDs15951529,-0.0008,0.157407,CIDs00003461_CIDs15951529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574090329333104,0.2900977209782801
CIDs00003461,CIDs46893585,-0.0002,0.181452,CIDs00003461_CIDs46893585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814521102219536,0.008031215166674377
CIDs00003461,CIDs15953870,-0.001,0.1428569999999999,CIDs00003461_CIDs15953870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428604999606259,0.3436648600319957
CIDs00003461,CIDs46244173,-0.0002,0.199153,CIDs00003461_CIDs46244173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991531004252758,0.09529465601500353
CIDs00003461,CIDs46244453,-0.0001,0.21097,CIDs00003461_CIDs46244453,0.0,-0.0077322339143732,0.0033422459893048,0.0075757575757575,-1.0,1.0,1.0,0.2109700237000508,0.07086102232613456
CIDs00003461,CIDs00001805,-0.0004,0.545455,CIDs00003461_CIDs00001805,0.0,-0.655154825425329,-0.4857142857142858,-0.3333333333333333,-1.0,-1.0,-1.0,0.5454551466665248,0.49839605545190035
CIDs00003461,CIDs46836568,-0.0001,0.1428569999999999,CIDs00003461_CIDs46836568,0.0,0.2426165225008581,0.210483870967742,0.1397849462365591,1.0,1.0,1.0,0.1428570350000307,0.7614343538671284
CIDs00003461,CIDs49846579,-0.0008,0.201923,CIDs00003461_CIDs49846579,0.0,0.0518354386184711,-0.1306927388201343,-0.0853080951946786,1.0,-1.0,-1.0,0.2019245847562896,0.7852083797574584
CIDs00003461,CIDs46930996,-0.0002,0.117241,CIDs00003461_CIDs46930996,0.0,-0.4905425860741634,-0.4,-0.3333333333333334,-1.0,-1.0,-1.0,0.1172411705886631,0.9462873407512739
CIDs00003461,CIDs67970189,-0.0001,0.15,CIDs00003461_CIDs67970189,1.0,0.3725307436204793,0.5952380952380953,0.4285714285714285,1.0,1.0,1.0,0.1500000333333296,0.6930475830339371
CIDs00003461,CIDs11327430,-0.0011,0.165899,CIDs00003461_CIDs11327430,0.0,-0.3025633582493914,-0.4860681114551084,-0.2941176470588236,-1.0,-1.0,-1.0,0.1659026467570665,0.6934936980711162
CIDs00003461,CIDs00003310,-0.0012,0.190265,CIDs00003461_CIDs00003310,0.0,0.1920269216372346,0.2590299277605779,0.1764705882352941,1.0,1.0,1.0,0.1902687841580956,0.3123561073524005
CIDs00003461,CIDs56973724,-0.0007,0.363636,CIDs00003461_CIDs56973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636366737500496,0.9866000230557713
CIDs00003461,CIDs00003385,-0.0044,0.217054,CIDs00003461_CIDs00003385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170985926163502,0.41788612018411897
CIDs00003461,CIDs09933475,-0.0013,0.217822,CIDs00003461_CIDs09933475,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2178258792797586,0.38227790585848587
CIDs00003461,CIDs05311497,-0.0013,0.179941,CIDs00003461_CIDs05311497,1.0,-0.151353599427528,-0.2351648351648352,-0.0769230769230769,-1.0,-1.0,-1.0,0.1799456959224087,0.28828306770865053
CIDs00003461,CIDs24856436,-0.0009,0.237736,CIDs00003461_CIDs24856436,0.0,0.780148904423175,0.7999999999999999,0.6666666666666669,1.0,1.0,1.0,0.2377377035642432,0.39928397271017146
CIDs00003461,CIDs44381568,-0.0002,0.218447,CIDs00003461_CIDs44381568,1.0,0.2376344524579402,0.1857142857142857,0.1428571428571428,1.0,1.0,1.0,0.2184470915553695,0.1742414141928077
CIDs00003461,CIDs00002719,-0.0026,0.181818,CIDs00003461_CIDs00002719,0.0,0.2286921529399048,0.2464285714285713,0.1619047619047619,1.0,1.0,1.0,0.181836589068317,0.6458559574481874
CIDs00003461,CIDs76321032,-0.0001,0.191964,CIDs00003461_CIDs76321032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919640260465486,0.09058485147306305
CIDs00003461,CIDs56946894,-0.0001,0.193694,CIDs00003461_CIDs56946894,1.0,0.5703974388826837,0.3108870967741936,0.2172043010752688,1.0,1.0,1.0,0.1936940258139109,0.6135151411284607
CIDs00003461,CIDs00064780,-0.0005,0.219828,CIDs00003461_CIDs00064780,1.0,0.5000887882039515,-0.0536193243597808,-0.0574169251763214,1.0,-1.0,-1.0,0.2198285686256452,0.8722606462334502
CIDs00003461,CIDs00001690,-0.0002,0.199187,CIDs00003461_CIDs00001690,0.0,0.1209807437383638,0.2239422084623323,0.1764705882352941,1.0,1.0,1.0,0.1991871004081338,0.4256412796074561
CIDs00003461,CIDs10368812,-0.0002,0.212355,CIDs00003461_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123550941818914,0.7347182212629738
CIDs00003461,CIDs10163178,-0.0005,0.230415,CIDs00003461_CIDs10163178,1.0,-0.1481074274896768,-0.1428571428571428,-0.0714285714285714,-1.0,-1.0,-1.0,0.2304155424987646,0.08006077242109144
CIDs00003461,CIDs00123631,-0.0029,0.242268,CIDs00003461_CIDs00123631,0.0,0.1275036731593311,0.1719208211143695,0.0887096774193548,1.0,1.0,1.0,0.2422853561897623,0.14017916413842268
CIDs00003461,CIDs11375205,-0.0002,0.2487800000000001,CIDs00003461_CIDs11375205,1.0,-0.0482144002146314,-0.0334677419354838,-0.0279569892473118,-1.0,-1.0,-1.0,0.2487800803923016,0.3869202937229306
CIDs00003461,CIDs46224759,-0.0003,0.1441859999999999,CIDs00003461_CIDs46224759,0.0,-0.0849881390201229,0.2857142857142857,0.2142857142857142,-1.0,1.0,1.0,0.144186312096537,0.9326018750132149
CIDs00003461,CIDs00104741,-0.0027,0.162791,CIDs00003461_CIDs00104741,1.0,-0.0069066847612645,0.0417582417582417,-0.0329670329670329,-1.0,1.0,-1.0,0.1628133891330808,0.09360080803538662
CIDs00003461,CIDs00005376,-0.0034,0.121951,CIDs00003461_CIDs00005376,0.0,0.2714158306650034,0.3363636363636364,0.2363636363636364,1.0,1.0,1.0,0.1219983868786796,0.7748359512467925
CIDs00003461,CIDs74767926,-0.0002,0.25641,CIDs00003461_CIDs74767926,0.0,0.8873849056493334,0.8095238095238096,0.6428571428571428,1.0,1.0,1.0,0.2564100780000661,0.6092439162248869
CIDs00003461,CIDs51039095,-0.0006,0.177273,CIDs00003461_CIDs51039095,0.0,0.0571175008800214,-0.1153846153846154,-0.0769230769230769,1.0,-1.0,-1.0,0.1772740153801453,0.8082534841117807
CIDs00003461,CIDs16720766,-0.0017,0.316327,CIDs00003461_CIDs16720766,0.0,-0.2830898090438856,0.4,0.3333333333333334,-1.0,1.0,1.0,0.3163315680247547,0.8650766753748842
CIDs00003461,CIDs23725625,-0.0014,0.172249,CIDs00003461_CIDs23725625,0.0,0.1716380764605335,0.1938461538461538,0.1333333333333333,1.0,1.0,1.0,0.1722546893440059,0.7009828874458448
CIDs00003461,CIDs44199317,-0.0002,0.184466,CIDs00003461_CIDs44199317,0.0,0.1121112175634571,0.2285714285714285,0.1428571428571428,1.0,1.0,1.0,0.1844661084210321,0.22559378626605864
CIDs00003461,CIDs11625818,-0.0009,0.264317,CIDs00003461_CIDs11625818,0.0,-0.8626773179594089,-0.7999999999999999,-0.6666666666666669,-1.0,-1.0,-1.0,0.2643185322466058,0.8720215719784691
CIDs00003461,CIDs17755052,-0.001,0.203774,CIDs00003461_CIDs17755052,0.0,0.2657822140641457,0.2078877005347593,0.1363636363636363,1.0,1.0,1.0,0.2037764536839328,0.032781290039984645
CIDs00003461,CIDs00447654,-0.0007,0.180952,CIDs00003461_CIDs00447654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809533539451535,0.8882937144372156
CIDs00003461,CIDs44449126,-0.0001,0.179372,CIDs00003461_CIDs44449126,0.0,0.3071307374789241,0.0852941176470588,0.05,1.0,1.0,1.0,0.1793720278750285,0.9236537972504596
CIDs00003461,CIDs56649450,-0.0009,0.155303,CIDs00003461_CIDs56649450,0.0,-0.1097687799192248,-0.2380952380952381,-0.2142857142857142,-1.0,-1.0,-1.0,0.1553056077834924,0.6586231203169868
CIDs00003461,CIDs44137675,-0.0004,0.248804,CIDs00003461_CIDs44137675,1.0,-0.7142904035288882,-0.5500515995872033,-0.4248366013071896,-1.0,-1.0,-1.0,0.2488043215380311,0.221264721319825
CIDs00003461,CIDs54751698,-0.0007,0.1428569999999999,CIDs00003461_CIDs54751698,0.0,-0.1209857798854781,-0.0952380952380952,-0.0714285714285714,-1.0,-1.0,-1.0,0.1428587149914207,0.7177694644968826
CIDs00003461,CIDs16654980,-0.001,0.237209,CIDs00003461_CIDs16654980,0.0,0.0286664175976891,-0.3095238095238095,-0.2142857142857142,1.0,-1.0,-1.0,0.2372111078364586,0.5642695472470419
CIDs00003461,CIDs25033539,-0.0005,0.325472,CIDs00003461_CIDs25033539,0.0,0.4507576975942539,0.7999999999999999,0.6,1.0,1.0,1.0,0.3254723840573881,0.015100974447423754
